text,expected_entities,anonymized_text,detected_entities,sensitivity_level
"Transaction #430591:
- Client : Pierre-François Lemaire
- Montant : 6659 MAD
- Destinataire : IBAN FR7751382287579676443252748
- Date : 2025-05-05","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 6659 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Email de Fontaine :
Objet : Facture #487093
Bonjour Stéphane Maurice-Maillet, votre paiement par carte VISA 16 digit terminée par 3674 a été enregistré le 2025-05-19.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte VISA 16 digit terminée par 3674 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible']"
"Transaction #382213:
- Client : Eugène Bouvet Le Guillet
- Montant : 9926 MAD
- Destinataire : IBAN FR4465516364044055187994778
- Date : 2025-04-06","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<PHONE_NUMBER>:
- Client : Eugène Bouvet Le Guillet
- Montant : 9926 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PHONE_NUMBER', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Transaction #880702:
- Client : Madeleine Gonzalez
- Montant : 8679 MAD
- Destinataire : IBAN FR9716890941471628431080963
- Date : 2025-05-19","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 8679 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Transaction #802757:
- Client : Sophie Pierre
- Montant : 2049 MAD
- Destinataire : IBAN FR9889796303630943803883904
- Date : 2025-02-12","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 2049 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'MEDICAL_LICENSE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Dominique Diaz
- CIN : WT27373
- Date de naissance : 12/01/1980
- Adresse : 64, rue Daniel Gomez, 85760 Diaz","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 64, rue <PERSON>, 85760 <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'moyen', 'faible']"
"Document d'identité :
- Nom : Constance-Nathalie Peltier
- CIN : VP76554
- Date de naissance : 15/03/1947
- Adresse : 12, rue de Lamy, 15127 Lebon-sur-Lambert","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 12, <LOCATION>, 15127 Lebon-sur-Lambert","['DATE_TIME', 'PERSON', 'LOCATION', 'US_DRIVER_LICENSE', 'IN_PAN']","['faible', 'moyen', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Frédéric Leclercq
- CIN : UR95997
- Téléphone : +212657919209
- Adresse : rue de Garcia, 06383 PotierVille
- Email : rodriguezpatricia@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : <PERSON>, 06383 PotierVille
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Transaction #351915:
- Client : Sophie Renard
- Montant : 3297 MAD
- Destinataire : IBAN FR1366648428709766322232343
- Date : 2025-02-22","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 3297 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Roger-Tristan Lecoq
- CIN : YY95936
- Téléphone : +212608938977
- Adresse : 280, chemin Collin, 12254 Guibert-sur-Pichon
- Email : hortensedaniel@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 280, chemin Collin, <DATE_TIME> Guibert-sur-Pichon
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'DATE_TIME', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Nathalie Royer
- CIN : ZA32909
- Date de naissance : 19/05/1924
- Adresse : 221, chemin Joly, 85200 Coulon-sur-Moreau","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 221, chemin <LOCATION>, 85200 Coulon-sur-Moreau","['DATE_TIME', 'PERSON', 'LOCATION', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible', 'faible']"
"Document d'identité :
- Nom : Michel Lopez de la Loiseau
- CIN : GQ72720
- Date de naissance : 29/01/1922
- Adresse : 54, boulevard de Pons, 76615 Baron","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 54, boulevard de Pons, 76615 Baron","['DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Étienne Hoareau
- CIN : QD83908
- Téléphone : +212643361573
- Adresse : 36, avenue Maryse Berger, 37305 Lemaître
- Email : noelfrancois@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : Étienne Hoareau
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 36, avenue <PERSON>, 37305 Lemaître
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Email de Klein SA :
Objet : Facture #164440
Bonjour Véronique Dupont, votre paiement par carte VISA 16 digit terminée par 6877 a été enregistré le 2025-05-06.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<PHONE_NUMBER>
Bonjour Véronique Dupont, votre paiement par carte VISA 16 digit terminée par 6877 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'DATE_TIME', 'PHONE_NUMBER', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'moyen', 'faible', 'faible']"
"Document d'identité :
- Nom : Théodore-Théophile Blondel
- CIN : JM27488
- Date de naissance : 23/03/1940
- Adresse : 41, boulevard Fernandez, 92633 BertinBourg","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : Théodore<IN_PAN> Blondel
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 41, boulevard Fernandez, 92633 BertinBourg","['DATE_TIME', 'US_DRIVER_LICENSE', 'IN_PAN']","['faible', 'faible', 'faible']"
"Transaction #424972:
- Client : Louis Regnier-Maury
- Montant : 3135 MAD
- Destinataire : IBAN FR3837453089374926858873435
- Date : 2025-05-10","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 3135 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Transaction #88067:
- Client : Michelle Coulon
- Montant : 2827 MAD
- Destinataire : IBAN FR6104958713125851708505673
- Date : 2025-03-16","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #88067:
- Client : <PERSON>
- Montant : 2827 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON']","['élevé', 'faible', 'moyen']"
"Email de Fernandes :
Objet : Facture #200820
Bonjour Éric Fabre, votre paiement par carte JCB 16 digit terminée par 5982 a été enregistré le 2025-05-07.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte JCB 16 digit terminée par 5982 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible']"
"Transaction #808736:
- Client : Céline Leblanc
- Montant : 7303 MAD
- Destinataire : IBAN FR5745166440845143960564979
- Date : 2025-02-19","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 7303 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'MEDICAL_LICENSE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'faible', 'moyen', 'faible']"
"Email de Fernandes Guillot SA :
Objet : Facture #4713
Bonjour Monique Rey, votre paiement par carte VISA 13 digit terminée par 4075 a été enregistré le 2025-05-08.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #4713
<PERSON>, votre paiement par carte VISA 13 digit terminée par 4075 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN']","['moyen', 'moyen', 'faible', 'faible']"
"Transaction #123979:
- Client : Jérôme Maillard
- Montant : 2660 MAD
- Destinataire : IBAN FR6359628556423471711494138
- Date : 2025-02-27","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 2660 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Gabriel Valentin-Robert
- CIN : MG03946
- Date de naissance : 11/01/2025
- Adresse : 228, rue Étienne Blanchet, 67729 Didier","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 228, <LOCATION>, <PERSON>","['DATE_TIME', 'PERSON', 'LOCATION', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Grégoire Dupuy
- CIN : EY92391
- Date de naissance : 21/01/1967
- Adresse : boulevard de Bonnin, 77311 Lacombedan","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : boulevard de Bonnin, 77311 Lacombedan","['DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Eugène Raymond
- CIN : PE37347
- Téléphone : +212674125051
- Adresse : 31, rue de Vidal, 94573 Gomes-sur-Mer
- Email : manon92@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON> <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 31, <LOCATION>, 94573 <PERSON>
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'LOCATION', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Thomas Leduc du Da Silva
- CIN : GN79176
- Date de naissance : 21/04/1978
- Adresse : 3, boulevard de Delmas, 66550 Deschamps","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 3, boulevard de Delmas, 66550 Deschamps","['DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Sébastien Le Garcia
- CIN : KK60886
- Téléphone : +212628275351
- Adresse : 44, rue Olivier, 71987 Pinto
- Email : raymondelodie@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 44, rue Olivier, <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Emmanuelle Duval
- CIN : YI26060
- Téléphone : +212654031140
- Adresse : 44, boulevard de Le Gall, 97165 Langloisnec
- Email : berthelotguy@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 44, boulevard de Le Gall, 97165 Langloisnec
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'IN_PAN', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Anne Thomas
- CIN : SQ89576
- Date de naissance : 26/07/1992
- Adresse : 24, chemin Margot Pages, 33607 Clerc","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 24, chemin <PERSON>, 33607 Clerc","['DATE_TIME', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible']"
"Email de Maurice :
Objet : Facture #82032
Bonjour Étienne-Vincent Pinto, votre paiement par carte JCB 16 digit terminée par 4256 a été enregistré le 2025-05-05.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #82032
<PERSON>, votre paiement par carte JCB 16 digit terminée par 4256 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN']","['moyen', 'moyen', 'faible', 'faible']"
"Contrat de location :
- Locataire : Guy Roussel
- CIN : KV36663
- Téléphone : +212683686176
- Adresse : 15, avenue de Goncalves, 32975 Mary
- Email : dallain@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON> CIN : <US_DRIVER_LICENSE>
- Téléphone : +<US_BANK_NUMBER>
- Adresse : 15, avenue de Goncalves, 32975 <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Vincent Le Ferreira
- CIN : SP47990
- Date de naissance : 14/06/2011
- Adresse : 317, rue de Bonneau, 56408 Traorenec","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 317, <LOCATION>, <DATE_TIME> <PERSON>","['DATE_TIME', 'PERSON', 'LOCATION', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible', 'faible', 'moyen', 'faible']"
"Transaction #987630:
- Client : Jacques-Thibaut Rossi
- Montant : 3007 MAD
- Destinataire : IBAN FR6550898368756496865470137
- Date : 2025-02-26","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 3007 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Joseph Texier
- CIN : KD51247
- Date de naissance : 16/09/1953
- Adresse : 55, boulevard Dupuis, 10942 Dufour-sur-Pottier","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 55, <PERSON>, <DATE_TIME> Dufour-sur-Pottier","['DATE_TIME', 'PERSON', 'PERSON', 'DATE_TIME', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible', 'faible']"
"Transaction #916243:
- Client : Benjamin Bernard Le Perret
- Montant : 9155 MAD
- Destinataire : IBAN FR3540784640756894629254159
- Date : 2025-01-12","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 9155 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Théophile Daniel
- CIN : AQ23699
- Téléphone : +212653385204
- Adresse : 14, rue Lecoq, 97347 Saint Amélieboeuf
- Email : philippegenevieve@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : Théophile Daniel
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 14, rue Lecoq, 97347 <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Alexandrie Lecoq
- CIN : OU34983
- Téléphone : +212665429038
- Adresse : 746, rue de Schneider, 08575 Fernandes
- Email : philippine60@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 746, rue de Schneider, 08575 <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'IN_PAN', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible', 'faible']"
"Transaction #756791:
- Client : Christiane Jacob
- Montant : 8801 MAD
- Destinataire : IBAN FR4669133220179395040886031
- Date : 2025-04-06","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 8801 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'IN_PAN', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible', 'faible']"
"Email de Bernard :
Objet : Facture #769976
Bonjour Édith Reynaud, votre paiement par carte JCB 16 digit terminée par 7557 a été enregistré le 2025-05-08.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
Bonjour Édith Reynaud, votre paiement par carte JCB 16 digit terminée par 7557 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Franck Pages
- CIN : GB98756
- Téléphone : +212652431967
- Adresse : 6, chemin Joubert, 15332 Sainte Josetteboeuf
- Email : hebertantoine@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : Franck Pages
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 6, chemin <PERSON>, <DATE_TIME> <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'DATE_TIME', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Maurice François-Moreau
- CIN : TT39726
- Téléphone : +212620027688
- Adresse : rue de Lefort, 92233 Thibault
- Email : marteldorothee@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : <LOCATION>, 92233 <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'LOCATION', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Odette Merle-Boutin
- CIN : JF34655
- Téléphone : +212610996421
- Adresse : 44, boulevard Auguste Pichon, 90760 Sainte Josephboeuf
- Email : antoinetteleconte@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : Odette <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 44, boulevard <PERSON>, 90760 Sainte Josephboeuf
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Marcel de Bertrand
- CIN : LW09132
- Téléphone : +212615483251
- Adresse : chemin de Gilbert, 79186 Carre
- Email : maryse84@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : chemin de Gilbert, 79186 <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Transaction #315943:
- Client : Gilbert Regnier
- Montant : 961 MAD
- Destinataire : IBAN FR3844292903529261668413315
- Date : 2025-05-13","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 961 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Email de Bousquet et Fils :
Objet : Facture #271899
Bonjour Brigitte-Jeanne Didier, votre paiement par carte Mastercard terminée par 0459 a été enregistré le 2025-05-23.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<LOCATION>, votre paiement par carte <IN_PAN> terminée par 0459 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'LOCATION', 'DATE_TIME', 'IN_PAN', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Anne de Mace
- CIN : BS82396
- Date de naissance : 17/07/1909
- Adresse : 29, avenue Rémy Poirier, 86120 Saint Louisedan","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 29, avenue <PERSON>, 86120 <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'moyen', 'faible']"
"Document d'identité :
- Nom : Constance Brunet
- CIN : OJ75775
- Date de naissance : 18/08/1953
- Adresse : rue Ferrand, 79236 Samson","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : rue <LOCATION>, 79236 Samson","['DATE_TIME', 'PERSON', 'LOCATION', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible', 'faible']"
